Point(130.7535418 32.8482694)	Point(130.6956394 32.9038019)	Point(130.7140311 32.8044066):551 
Point(130.7535418 32.8482694)	Point(130.4349005 33.0344876):602 
Point(130.7535418 32.8482694)	Point(130.4349005 33.0344876)	Point(130.7140311 32.8044066):576 
Point(130.7535418 32.8482694)	Point(130.7033798 32.8165263):657 
Point(130.7535418 32.8482694)	Point(130.7033798 32.8165263)	Point(130.7140311 32.8044066):639 
Point(130.7535418 32.8482694)	Point(130.7140311 32.8044066):945 
Point(130.7033798 32.8165263):1102 
Point(130.7033798 32.8165263)	Point(130.8163704 32.7914033):520 
Point(130.7033798 32.8165263)	Point(130.8163704 32.7914033)	Point(130.7140311 32.8044066):503 
Point(130.7033798 32.8165263)	Point(130.4461332 33.0301519):535 
Point(130.7033798 32.8165263)	Point(130.4461332 33.0301519)	Point(130.7140311 32.8044066):507 
Point(130.7033798 32.8165263)	Point(130.4349005 33.0344876):543 
Point(130.7033798 32.8165263)	Point(130.4349005 33.0344876)	Point(130.7140311 32.8044066):523 
Point(130.7033798 32.8165263)	Point(130.7141951 32.7262946):544 
Point(130.7033798 32.8165263)	Point(130.7141951 32.7262946)	Point(130.7140311 32.8044066):526 
Point(130.7033798 32.8165263)	Point(130.6956394 32.9038019):578 
Point(130.7033798 32.8165263)	Point(130.6956394 32.9038019)	Point(130.7140311 32.8044066):548 
Point(130.7033798 32.8165263)	Point(130.7140311 32.8044066):943 
Point(130.8968264 33.9422417):1102 
Point(130.8968264 33.9422417)	Point(130.9805349 33.77587159999999):504 
Point(130.8968264 33.9422417)	Point(130.850335 33.8863949):599 
Point(130.8968264 33.9422417)	Point(130.850335 33.8863949)	Point(130.8073796 33.9015062):502 
Point(130.8968264 33.9422417)	Point(130.8293822 33.8952617):612 
Point(130.8968264 33.9422417)	Point(130.8293822 33.8952617)	Point(130.8073796 33.9015062):525 
Point(130.8968264 33.9422417)	Point(130.8073796 33.9015062):619 
Point(130.850335 33.8863949):1105 
Point(130.850335 33.8863949)	Point(130.2527462 33.5854231):525 
Point(130.850335 33.8863949)	Point(130.9805349 33.77587159999999):577 
Point(130.850335 33.8863949)	Point(130.8293822 33.8952617):714 
Point(130.850335 33.8863949)	Point(130.8293822 33.8952617)	Point(130.8073796 33.9015062):606 
Point(130.850335 33.8863949)	Point(130.8073796 33.9015062):719 
Point(139.6861921 35.8331499):1108 
Point(139.6861921 35.8331499)	Point(139.9123927 35.7995549):506 
Point(139.6861921 35.8331499)	Point(139.880097 35.953403):684 
Point(133.6692741 34.5481718):1114 
Point(133.6692741 34.5481718)	Point(133.7401624 34.5278135):518 
Point(133.6692741 34.5481718)	Point(133.7758944 34.6007931):524 
Point(133.6692741 34.5481718)	Point(133.7570366 34.5800143):524 
Point(133.6692741 34.5481718)	Point(133.8099335 34.4693573):529 
Point(133.6692741 34.5481718)	Point(133.7597423 34.5165856):551 
Point(133.6692741 34.5481718)	Point(133.8362679 34.5899827):552 
Point(133.6692741 34.5481718)	Point(133.4605487 34.4942837):613 
Point(133.6692741 34.5481718)	Point(133.8171478 34.6075268):690 
Point(133.9735102 34.605476):1126 
Point(133.9735102 34.605476)	Point(133.7708994 34.4767912):503 
Point(133.9735102 34.605476)	Point(133.7401624 34.5278135):503 
Point(133.9735102 34.605476)	Point(135.5018183 34.530998):510 
Point(133.9735102 34.605476)	Point(133.4605487 34.4942837):520 
Point(133.9735102 34.605476)	Point(133.8099335 34.4693573):531 
Point(133.9735102 34.605476)	Point(133.8265408 34.5995481):532 
Point(133.9735102 34.605476)	Point(133.8362679 34.5899827):560 
Point(133.9735102 34.605476)	Point(133.7597423 34.5165856):605 
Point(133.9735102 34.605476)	Point(133.8171478 34.6075268):687 
Point(130.6895799 33.3492657):1128 
Point(130.6895799 33.3492657)	Point(130.4671466 33.2544504):548 
Point(130.6895799 33.3492657)	Point(130.7140311 32.8044066):561 
Point(141.1405021 39.7817034):1135 
Point(141.1405021 39.7817034)	Point(140.5781487 39.3100292):837 
Point(135.5113011 34.604784):1137 
Point(135.5113011 34.604784)	Point(134.9715895 34.6485439):503 
Point(135.5113011 34.604784)	Point(135.4580715 34.5435805):505 
Point(135.5113011 34.604784)	Point(133.7597423 34.5165856):521 
Point(135.5113011 34.604784)	Point(134.8433809 34.727075):543 
Point(135.5113011 34.604784)	Point(133.8171478 34.6075268):574 
Point(135.5113011 34.604784)	Point(135.4321541 34.6312772):597 
Point(135.5113011 34.604784)	Point(135.5018183 34.530998):675 
Point(135.5113011 34.604784)	Point(135.5018183 34.530998)	Point(135.4910591 34.6227715):501 
Point(135.5113011 34.604784)	Point(135.5018183 34.530998)	Point(135.4726219 34.6729017):516 
Point(135.5113011 34.604784)	Point(135.4910591 34.6227715):712 
Point(135.5113011 34.604784)	Point(135.4726219 34.6729017):720 
Point(141.7627117 40.1916885):1144 
Point(141.7627117 40.1916885)	Point(141.1401285 39.1440371):521 
Point(141.7627117 40.1916885)	Point(140.5781487 39.3100292):770 
Point(135.6321609 34.7374635):1146 
Point(135.6321609 34.7374635)	Point(135.5018183 34.530998):502 
Point(135.6321609 34.7374635)	Point(135.6280019 34.7662331):541 
Point(133.7536465 34.2725045):1149 
Point(133.7536465 34.2725045)	Point(133.7708994 34.4767912):505 
Point(133.7536465 34.2725045)	Point(133.7401624 34.5278135):522 
Point(133.7536465 34.2725045)	Point(133.6627923 34.1284249):526 
Point(133.7536465 34.2725045)	Point(133.8362679 34.5899827):533 
Point(133.7536465 34.2725045)	Point(133.3943468 34.4692547):535 
Point(133.7536465 34.2725045)	Point(133.8099335 34.4693573):559 
Point(133.7536465 34.2725045)	Point(133.7597423 34.5165856):574 
Point(133.7536465 34.2725045)	Point(133.8171478 34.6075268):636 
Point(133.7536465 34.2725045)	Point(133.4605487 34.4942837):670 
Point(133.7536465 34.2725045)	Point(133.4605487 34.4942837)	Point(133.7976091 34.2895316):503 
Point(133.7536465 34.2725045)	Point(133.7976091 34.2895316):699 
Point(130.416551 33.157386):1151 
Point(130.9805349 33.77587159999999):1164 
Point(130.9805349 33.77587159999999)	Point(130.2105074 33.5646022):515 
Point(130.9805349 33.77587159999999)	Point(130.8293822 33.8952617):533 
Point(130.9805349 33.77587159999999)	Point(130.8073796 33.9015062):563 
Point(133.7976091 34.2895316):1167 
Point(133.7976091 34.2895316)	Point(133.7708994 34.4767912):523 
Point(133.7976091 34.2895316)	Point(133.7401624 34.5278135):526 
Point(133.7976091 34.2895316)	Point(133.8362679 34.5899827):535 
Point(133.7976091 34.2895316)	Point(133.6627923 34.1284249):555 
Point(133.7976091 34.2895316)	Point(133.3943468 34.4692547):564 
Point(133.7976091 34.2895316)	Point(133.8099335 34.4693573):574 
Point(133.7976091 34.2895316)	Point(133.7597423 34.5165856):578 
Point(133.7976091 34.2895316)	Point(133.8171478 34.6075268):651 
Point(133.7976091 34.2895316)	Point(133.4605487 34.4942837):654 
Point(135.4321541 34.6312772):1170 
Point(135.4321541 34.6312772)	Point(133.8171478 34.6075268):506 
Point(135.4321541 34.6312772)	Point(135.5018183 34.530998):530 
Point(135.4321541 34.6312772)	Point(135.4910591 34.6227715):632 
Point(135.4321541 34.6312772)	Point(135.4726219 34.6729017):658 
Point(130.6956394 32.9038019):1172 
Point(130.6956394 32.9038019)	Point(130.4461332 33.0301519):510 
Point(130.6956394 32.9038019)	Point(130.4671466 33.2544504):516 
Point(130.6956394 32.9038019)	Point(130.5590789 32.9314599):537 
Point(130.6956394 32.9038019)	Point(130.4349005 33.0344876):545 
Point(130.6956394 32.9038019)	Point(130.7141951 32.7262946):569 
Point(130.6956394 32.9038019)	Point(130.7140311 32.8044066):772 
Point(130.8293822 33.8952617):1172 
Point(130.8293822 33.8952617)	Point(130.2527462 33.5854231):581 
Point(130.8293822 33.8952617)	Point(130.8073796 33.9015062):792 
Point(135.366139 34.4357717):1176 
Point(135.366139 34.4357717)	Point(130.6999328 33.0093764):527 
Point(135.366139 34.4357717)	Point(139.9717795 35.8439578):536 
Point(135.366139 34.4357717)	Point(135.4580715 34.5435805):541 
Point(135.366139 34.4357717)	Point(135.2734005 34.3659929):601 
Point(136.1929755 34.079752):1181 
Point(136.1929755 34.079752)	Point(130.6999328 33.0093764):595 
Point(136.1929755 34.079752)	Point(139.9717795 35.8439578):660 
Point(139.6738304 35.9070624):1188 
Point(139.6738304 35.9070624)	Point(140.0900293 35.5199404):505 
Point(139.6738304 35.9070624)	Point(140.5781487 39.3100292):505 
Point(139.6738304 35.9070624)	Point(130.6384926 32.5010333):528 
Point(139.6738304 35.9070624)	Point(139.5197372 35.8033447):542 
Point(139.6738304 35.9070624)	Point(139.6681689 36.0701176):634 
Point(139.6738304 35.9070624)	Point(139.6681689 36.0701176)	Point(139.6623882 36.0656055):584 
Point(139.6738304 35.9070624)	Point(139.6623882 36.0656055):658 
Point(135.4726219 34.6729017):1197 
Point(135.4726219 34.6729017)	Point(133.7401624 34.5278135):501 
Point(135.4726219 34.6729017)	Point(135.6280019 34.7662331):519 
Point(135.4726219 34.6729017)	Point(134.9715895 34.6485439):591 
Point(135.4726219 34.6729017)	Point(133.8171478 34.6075268):602 
Point(135.4726219 34.6729017)	Point(133.7597423 34.5165856):608 
Point(135.4726219 34.6729017)	Point(134.8433809 34.727075):626 
Point(135.4726219 34.6729017)	Point(135.4910591 34.6227715):637 
Point(135.4726219 34.6729017)	Point(135.5018183 34.530998):656 
Point(140.0772685 35.8623423):1200 
Point(129.9952934 32.3795734):1202 
Point(133.7758944 34.6007931):1210 
Point(133.7758944 34.6007931)	Point(133.8099335 34.4693573):531 
Point(133.7758944 34.6007931)	Point(133.4605487 34.4942837):584 
Point(133.7758944 34.6007931)	Point(133.4605487 34.4942837)	Point(133.8171478 34.6075268):501 
Point(133.7758944 34.6007931)	Point(133.8231236 34.6463042):651 
Point(133.7758944 34.6007931)	Point(133.8231236 34.6463042)	Point(133.7570366 34.5800143):504 
Point(133.7758944 34.6007931)	Point(133.8231236 34.6463042)	Point(133.8362679 34.5899827):521 
Point(133.7758944 34.6007931)	Point(133.8231236 34.6463042)	Point(133.8171478 34.6075268):561 
Point(133.7758944 34.6007931)	Point(133.7401624 34.5278135):658 
Point(133.7758944 34.6007931)	Point(133.7401624 34.5278135)	Point(133.8362679 34.5899827):511 
Point(133.7758944 34.6007931)	Point(133.7401624 34.5278135)	Point(133.7597423 34.5165856):530 
Point(133.7758944 34.6007931)	Point(133.7401624 34.5278135)	Point(133.7570366 34.5800143):543 
Point(133.7758944 34.6007931)	Point(133.7401624 34.5278135)	Point(133.8171478 34.6075268):553 
Point(133.7758944 34.6007931)	Point(133.8265408 34.5995481):684 
Point(133.7758944 34.6007931)	Point(133.8265408 34.5995481)	Point(133.8362679 34.5899827):514 
Point(133.7758944 34.6007931)	Point(133.8265408 34.5995481)	Point(133.8171478 34.6075268):616 
Point(133.7758944 34.6007931)	Point(133.7597423 34.5165856):689 
Point(133.7758944 34.6007931)	Point(133.7597423 34.5165856)	Point(133.7570366 34.5800143):548 
Point(133.7758944 34.6007931)	Point(133.7597423 34.5165856)	Point(133.8171478 34.6075268):562 
Point(133.7758944 34.6007931)	Point(133.8362679 34.5899827):788 
Point(133.7758944 34.6007931)	Point(133.8362679 34.5899827)	Point(133.7570366 34.5800143):588 
Point(133.7758944 34.6007931)	Point(133.8362679 34.5899827)	Point(133.7570366 34.5800143)	Point(133.8171478 34.6075268):517 
Point(133.7758944 34.6007931)	Point(133.8362679 34.5899827)	Point(133.8171478 34.6075268):687 
Point(133.7758944 34.6007931)	Point(133.7570366 34.5800143):807 
Point(133.7758944 34.6007931)	Point(133.7570366 34.5800143)	Point(133.8171478 34.6075268):648 
Point(133.7758944 34.6007931)	Point(133.8171478 34.6075268):917 
Point(135.5608747 34.7363332):1211 
Point(135.5608747 34.7363332)	Point(135.6280019 34.7662331):535 
Point(135.5608747 34.7363332)	Point(130.6384926 32.5010333):547 
Point(135.5608747 34.7363332)	Point(139.9717795 35.8439578):563 
Point(130.540609 33.8046154):1219 
Point(130.540609 33.8046154)	Point(130.2527462 33.5854231):524 
Point(130.540609 33.8046154)	Point(130.8073796 33.9015062):535 
Point(130.540609 33.8046154)	Point(130.2105074 33.5646022):644 
Point(130.540609 33.8046154)	Point(130.7303117 33.74663):658 
Point(130.8073796 33.9015062):1222 
Point(130.8073796 33.9015062)	Point(130.2527462 33.5854231):623 
Point(135.4520136 34.5131898):1230 
Point(135.4520136 34.5131898)	Point(139.9717795 35.8439578):503 
Point(135.4520136 34.5131898)	Point(135.6280019 34.7662331):506 
Point(135.4520136 34.5131898)	Point(135.4592882 34.4462013):510 
Point(135.4520136 34.5131898)	Point(139.6623882 36.0656055):546 
Point(135.4520136 34.5131898)	Point(140.5781487 39.3100292):549 
Point(135.4520136 34.5131898)	Point(139.6681689 36.0701176):564 
Point(135.4520136 34.5131898)	Point(130.6384926 32.5010333):609 
Point(135.4520136 34.5131898)	Point(135.2734005 34.3659929):691 
Point(135.4520136 34.5131898)	Point(135.2734005 34.3659929)	Point(135.4580715 34.5435805):508 
Point(135.4520136 34.5131898)	Point(135.4580715 34.5435805):734 
Point(139.6056592 35.9519803):1241 
Point(139.6056592 35.9519803)	Point(140.4262903 36.3927472):516 
Point(139.6056592 35.9519803)	Point(138.9955116 36.33801589999999):533 
Point(139.6056592 35.9519803)	Point(139.6623882 36.0656055):554 
Point(139.6056592 35.9519803)	Point(139.6623882 36.0656055)	Point(139.6681689 36.0701176):515 
Point(139.6056592 35.9519803)	Point(139.6681689 36.0701176):556 
Point(139.6056592 35.9519803)	Point(138.5683089 35.6620982):566 
Point(139.6056592 35.9519803)	Point(139.5197372 35.8033447):577 
Point(139.6056592 35.9519803)	Point(140.0900293 35.5199404):590 
Point(139.4158599 36.0311435):1242 
Point(139.7316932 36.0754341):1243 
Point(139.7316932 36.0754341)	Point(139.7962265 35.8959041):570 
Point(139.7316932 36.0754341)	Point(139.6681689 36.0701176):657 
Point(139.7316932 36.0754341)	Point(139.6681689 36.0701176)	Point(139.6623882 36.0656055):558 
Point(139.7316932 36.0754341)	Point(139.6623882 36.0656055):667 
Point(139.7316932 36.0754341)	Point(139.9717795 35.8439578):699 
Point(135.4592882 34.4462013):1245 
Point(135.4592882 34.4462013)	Point(137.4479205 34.7252843):515 
Point(135.4592882 34.4462013)	Point(135.6280019 34.7662331):524 
Point(135.4592882 34.4462013)	Point(140.5781487 39.3100292):552 
Point(135.4592882 34.4462013)	Point(139.6623882 36.0656055):567 
Point(135.4592882 34.4462013)	Point(139.6623882 36.0656055)	Point(139.6681689 36.0701176):516 
Point(135.4592882 34.4462013)	Point(130.6999328 33.0093764):629 
Point(135.4592882 34.4462013)	Point(139.6681689 36.0701176):632 
Point(135.4592882 34.4462013)	Point(130.6384926 32.5010333):670 
Point(135.4592882 34.4462013)	Point(135.2734005 34.3659929):740 
Point(135.4592882 34.4462013)	Point(135.2734005 34.3659929)	Point(135.4580715 34.5435805):541 
Point(135.4592882 34.4462013)	Point(135.4580715 34.5435805):758 
Point(130.1504313 33.1849969):1262 
Point(130.1504313 33.1849969)	Point(130.2527462 33.5854231):526 
Point(130.1504313 33.1849969)	Point(130.4349005 33.0344876):559 
Point(130.1504313 33.1849969)	Point(130.4671466 33.2544504):584 
Point(130.1504313 33.1849969)	Point(130.7140311 32.8044066):658 
Point(133.2804705 33.9321902):1264 
Point(133.2804705 33.9321902)	Point(133.5860325 33.9921791):507 
Point(133.2804705 33.9321902)	Point(133.0801232 33.9316927):535 
Point(133.2804705 33.9321902)	Point(133.2817621 33.9564235):594 
Point(133.2804705 33.9321902)	Point(133.1917875 33.9177615):611 
Point(139.378643 35.8322468):1266 
Point(139.378643 35.8322468)	Point(139.6623882 36.0656055):530 
Point(139.378643 35.8322468)	Point(139.6681689 36.0701176):554 
Point(132.7283802 33.8225127):1276 
Point(132.7283802 33.8225127)	Point(133.1917875 33.9177615):506 
Point(132.7283802 33.8225127)	Point(133.3943468 34.4692547):510 
Point(130.2527462 33.5854231):1277 
Point(130.2527462 33.5854231)	Point(130.7140311 32.8044066):510 
Point(130.2527462 33.5854231)	Point(130.2105074 33.5646022):606 
Point(130.4349005 33.0344876):1284 
Point(130.4349005 33.0344876)	Point(130.7141951 32.7262946):550 
Point(130.4349005 33.0344876)	Point(130.8163704 32.7914033):551 
Point(130.4349005 33.0344876)	Point(130.4671466 33.2544504):575 
Point(130.4349005 33.0344876)	Point(130.4461332 33.0301519):700 
Point(130.4349005 33.0344876)	Point(130.4461332 33.0301519)	Point(130.7140311 32.8044066):517 
Point(130.4349005 33.0344876)	Point(130.7140311 32.8044066):788 
Point(130.5590789 32.9314599):1286 
Point(130.5590789 32.9314599)	Point(130.4461332 33.0301519):550 
Point(130.5590789 32.9314599)	Point(130.7140311 32.8044066):651 
Point(133.2817621 33.9564235):1292 
Point(133.2817621 33.9564235)	Point(133.5500676 33.9810411):520 
Point(133.2817621 33.9564235)	Point(133.5860325 33.9921791):522 
Point(133.2817621 33.9564235)	Point(133.0801232 33.9316927):570 
Point(133.2817621 33.9564235)	Point(133.1917875 33.9177615):632 
Point(130.2105074 33.5646022):1297 
Point(130.2105074 33.5646022)	Point(130.7303117 33.74663):535 
Point(136.938086 34.8946169):1309 
Point(130.5548872 31.5638531):1310 
Point(130.5548872 31.5638531)	Point(130.7140311 32.8044066):521 
Point(130.9403851 33.3280901):1313 
Point(130.9403851 33.3280901)	Point(130.7140311 32.8044066):537 
Point(130.7141951 32.7262946):1320 
Point(130.7141951 32.7262946)	Point(130.4671466 33.2544504):510 
Point(130.7141951 32.7262946)	Point(130.4461332 33.0301519):562 
Point(130.7141951 32.7262946)	Point(130.8163704 32.7914033):569 
Point(130.7141951 32.7262946)	Point(130.7140311 32.8044066):814 
Point(138.5499996 35.6721125):1336 
Point(134.8433809 34.727075):1337 
Point(134.8433809 34.727075)	Point(133.7570366 34.5800143):509 
Point(134.8433809 34.727075)	Point(135.4910591 34.6227715):556 
Point(134.8433809 34.727075)	Point(133.8362679 34.5899827):558 
Point(134.8433809 34.727075)	Point(133.4605487 34.4942837):563 
Point(134.8433809 34.727075)	Point(133.7401624 34.5278135):579 
Point(134.8433809 34.727075)	Point(135.5018183 34.530998):614 
Point(134.8433809 34.727075)	Point(134.9715895 34.6485439):622 
Point(134.8433809 34.727075)	Point(133.8171478 34.6075268):684 
Point(134.8433809 34.727075)	Point(133.7597423 34.5165856):687 
Point(130.4671466 33.2544504):1341 
Point(130.4671466 33.2544504)	Point(130.4461332 33.0301519):532 
Point(130.4671466 33.2544504)	Point(130.7140311 32.8044066):699 
Point(139.2787963 36.1859318):1344 
Point(139.2787963 36.1859318)	Point(136.5916468 34.9816252):517 
Point(139.2787963 36.1859318)	Point(139.6623882 36.0656055):561 
Point(139.2787963 36.1859318)	Point(140.5781487 39.3100292):570 
Point(139.2787963 36.1859318)	Point(139.6681689 36.0701176):581 
Point(135.5018183 34.530998):1355 
Point(135.5018183 34.530998)	Point(134.9715895 34.6485439):512 
Point(135.5018183 34.530998)	Point(133.4605487 34.4942837):517 
Point(135.5018183 34.530998)	Point(133.8099335 34.4693573):529 
Point(135.5018183 34.530998)	Point(133.8362679 34.5899827):533 
Point(135.5018183 34.530998)	Point(133.7597423 34.5165856):563 
Point(135.5018183 34.530998)	Point(133.8171478 34.6075268):683 
Point(135.5018183 34.530998)	Point(135.4910591 34.6227715):767 
Point(139.9647304 35.7135174):1357 
Point(139.9647304 35.7135174)	Point(139.6681689 36.0701176):503 
Point(139.9647304 35.7135174)	Point(130.6384926 32.5010333):512 
Point(139.9647304 35.7135174)	Point(139.5197372 35.8033447):517 
Point(139.9647304 35.7135174)	Point(138.9955116 36.33801589999999):532 
Point(139.9647304 35.7135174)	Point(138.5683089 35.6620982):589 
Point(139.9647304 35.7135174)	Point(139.7113021 35.6837071):602 
Point(139.9647304 35.7135174)	Point(140.0900293 35.5199404):686 
Point(130.7303117 33.74663):1358 
Point(130.7303117 33.74663)	Point(130.6384926 32.5010333):510 
Point(135.5973071 34.6680742):1363 
Point(135.5973071 34.6680742)	Point(140.0900293 35.5199404):522 
Point(135.5973071 34.6680742)	Point(135.6280019 34.7662331):535 
Point(135.5973071 34.6680742)	Point(135.2734005 34.3659929):570 
Point(135.5973071 34.6680742)	Point(130.6384926 32.5010333):619 
Point(135.5973071 34.6680742)	Point(135.4580715 34.5435805):675 
Point(134.9715895 34.6485439):1365 
Point(134.9715895 34.6485439)	Point(133.8171478 34.6075268):565 
Point(134.9715895 34.6485439)	Point(133.7597423 34.5165856):577 
Point(131.4740591 32.0239101):1377 
Point(141.1401285 39.1440371):1379 
Point(141.1401285 39.1440371)	Point(130.6384926 32.5010333):514 
Point(141.1401285 39.1440371)	Point(140.5781487 39.3100292):781 
Point(139.1777779 36.0184188):1403 
Point(139.1777779 36.0184188)	Point(139.9717795 35.8439578):512 
Point(139.1777779 36.0184188)	Point(135.2734005 34.3659929):515 
Point(139.1777779 36.0184188)	Point(137.4479205 34.7252843):520 
Point(139.1777779 36.0184188)	Point(139.6623882 36.0656055):613 
Point(139.1777779 36.0184188)	Point(139.6623882 36.0656055)	Point(139.6681689 36.0701176):543 
Point(139.1777779 36.0184188)	Point(139.6681689 36.0701176):658 
Point(139.1777779 36.0184188)	Point(130.6384926 32.5010333):693 
Point(133.5860325 33.9921791):1408 
Point(133.5860325 33.9921791)	Point(133.1917875 33.9177615):594 
Point(133.5860325 33.9921791)	Point(133.5500676 33.9810411):615 
Point(133.8099335 34.4693573):1415 
Point(133.8099335 34.4693573)	Point(133.7570366 34.5800143):547 
Point(133.8099335 34.4693573)	Point(133.3943468 34.4692547):557 
Point(133.8099335 34.4693573)	Point(133.6627923 34.1284249):559 
Point(133.8099335 34.4693573)	Point(133.7401624 34.5278135):561 
Point(133.8099335 34.4693573)	Point(133.8362679 34.5899827):570 
Point(133.8099335 34.4693573)	Point(133.4605487 34.4942837):646 
Point(133.8099335 34.4693573)	Point(133.4605487 34.4942837)	Point(133.8171478 34.6075268):506 
Point(133.8099335 34.4693573)	Point(133.7597423 34.5165856):695 
Point(133.8099335 34.4693573)	Point(133.7597423 34.5165856)	Point(133.8171478 34.6075268):510 
Point(133.8099335 34.4693573)	Point(133.8171478 34.6075268):761 
Point(133.8099335 34.4693573)	Point(133.7708994 34.4767912):772 
Point(133.1917875 33.9177615):1426 
Point(133.1917875 33.9177615)	Point(133.7401624 34.5278135):507 
Point(133.1917875 33.9177615)	Point(133.3943468 34.4692547):531 
Point(133.1917875 33.9177615)	Point(133.7597423 34.5165856):531 
Point(133.1917875 33.9177615)	Point(133.8171478 34.6075268):535 
Point(133.1917875 33.9177615)	Point(133.5500676 33.9810411):572 
Point(133.1917875 33.9177615)	Point(133.4605487 34.4942837):576 
Point(133.1917875 33.9177615)	Point(133.0801232 33.9316927):711 
Point(133.4120217 34.5119416):1431 
Point(133.4120217 34.5119416)	Point(133.7570366 34.5800143):556 
Point(133.4120217 34.5119416)	Point(133.7401624 34.5278135):598 
Point(133.4120217 34.5119416)	Point(133.8171478 34.6075268):607 
Point(133.4120217 34.5119416)	Point(133.3943468 34.4692547):612 
Point(133.4120217 34.5119416)	Point(133.7597423 34.5165856):653 
Point(133.4120217 34.5119416)	Point(133.4605487 34.4942837):794 
Point(133.8231236 34.6463042):1432 
Point(133.8231236 34.6463042)	Point(133.3943468 34.4692547):501 
Point(133.8231236 34.6463042)	Point(135.2734005 34.3659929):502 
Point(133.8231236 34.6463042)	Point(133.8265408 34.5995481):507 
Point(133.8231236 34.6463042)	Point(133.4605487 34.4942837):609 
Point(133.8231236 34.6463042)	Point(133.7597423 34.5165856):723 
Point(133.8231236 34.6463042)	Point(133.7597423 34.5165856)	Point(133.8171478 34.6075268):516 
Point(133.8231236 34.6463042)	Point(133.7597423 34.5165856)	Point(133.7570366 34.5800143):519 
Point(133.8231236 34.6463042)	Point(133.7597423 34.5165856)	Point(133.7401624 34.5278135):575 
Point(133.8231236 34.6463042)	Point(133.7401624 34.5278135):731 
Point(133.8231236 34.6463042)	Point(133.7401624 34.5278135)	Point(133.8362679 34.5899827):502 
Point(133.8231236 34.6463042)	Point(133.7401624 34.5278135)	Point(133.8171478 34.6075268):515 
Point(133.8231236 34.6463042)	Point(133.7401624 34.5278135)	Point(133.7570366 34.5800143):531 
Point(133.8231236 34.6463042)	Point(133.7570366 34.5800143):752 
Point(133.8231236 34.6463042)	Point(133.7570366 34.5800143)	Point(133.8362679 34.5899827):505 
Point(133.8231236 34.6463042)	Point(133.7570366 34.5800143)	Point(133.8171478 34.6075268):533 
Point(133.8231236 34.6463042)	Point(133.8362679 34.5899827):768 
Point(133.8231236 34.6463042)	Point(133.8362679 34.5899827)	Point(133.8171478 34.6075268):632 
Point(133.8231236 34.6463042)	Point(133.8171478 34.6075268):835 
Point(139.7113021 35.6837071):1449 
Point(139.7113021 35.6837071)	Point(140.4262903 36.3927472):504 
Point(139.7113021 35.6837071)	Point(138.558107 35.6362127):504 
Point(139.7113021 35.6837071)	Point(136.5916468 34.9816252):511 
Point(139.7113021 35.6837071)	Point(140.0900293 35.5199404):573 
Point(139.7113021 35.6837071)	Point(130.6384926 32.5010333):576 
Point(139.7113021 35.6837071)	Point(138.9955116 36.33801589999999):585 
Point(139.7113021 35.6837071)	Point(138.5683089 35.6620982):740 
Point(133.0801232 33.9316927):1484 
Point(133.0801232 33.9316927)	Point(133.3943468 34.4692547):517 
Point(133.0801232 33.9316927)	Point(133.6627923 34.1284249):518 
Point(133.0801232 33.9316927)	Point(133.5500676 33.9810411):547 
Point(133.0801232 33.9316927)	Point(133.8171478 34.6075268):555 
Point(133.0801232 33.9316927)	Point(133.4605487 34.4942837):560 
Point(133.5500676 33.9810411):1485 
Point(133.5500676 33.9810411)	Point(133.3943468 34.4692547):501 
Point(133.5500676 33.9810411)	Point(133.8171478 34.6075268):520 
Point(133.5500676 33.9810411)	Point(133.4605487 34.4942837):539 
Point(133.5500676 33.9810411)	Point(133.6627923 34.1284249):598 
Point(133.7708994 34.4767912):1495 
Point(133.7708994 34.4767912)	Point(133.7570366 34.5800143):504 
Point(133.7708994 34.4767912)	Point(135.4910591 34.6227715):506 
Point(133.7708994 34.4767912)	Point(133.3943468 34.4692547):522 
Point(133.7708994 34.4767912)	Point(133.7401624 34.5278135):535 
Point(133.7708994 34.4767912)	Point(133.6627923 34.1284249):539 
Point(133.7708994 34.4767912)	Point(133.4605487 34.4942837):631 
Point(133.7708994 34.4767912)	Point(133.8171478 34.6075268):650 
Point(133.7708994 34.4767912)	Point(133.7597423 34.5165856):720 
Point(130.4461332 33.0301519):1509 
Point(130.4461332 33.0301519)	Point(130.6999328 33.0093764):500 
Point(130.4461332 33.0301519)	Point(130.8163704 32.7914033):505 
Point(130.4461332 33.0301519)	Point(130.6118229 32.5174703):528 
Point(130.4461332 33.0301519)	Point(130.6384926 32.5010333):563 
Point(130.4461332 33.0301519)	Point(130.7140311 32.8044066):716 
Point(133.7570366 34.5800143):1522 
Point(133.7570366 34.5800143)	Point(133.3943468 34.4692547):534 
Point(133.7570366 34.5800143)	Point(133.8265408 34.5995481):667 
Point(133.7570366 34.5800143)	Point(133.8265408 34.5995481)	Point(133.8171478 34.6075268):587 
Point(133.7570366 34.5800143)	Point(133.4605487 34.4942837):702 
Point(133.7570366 34.5800143)	Point(133.4605487 34.4942837)	Point(133.7401624 34.5278135):513 
Point(133.7570366 34.5800143)	Point(133.4605487 34.4942837)	Point(133.7597423 34.5165856):527 
Point(133.7570366 34.5800143)	Point(133.4605487 34.4942837)	Point(133.8171478 34.6075268):532 
Point(133.7570366 34.5800143)	Point(133.8362679 34.5899827):783 
Point(133.7570366 34.5800143)	Point(133.8362679 34.5899827)	Point(133.7401624 34.5278135):516 
